chapter_file,line,source_kind,label,target_type,raw_target,normalized_target,domain,exists,anchor_target,anchor_status,syntax_status,context
17_performance.md,1221,raw_url,,external,https://pandas.pydata.org/docs/user_guide/io.html#iterating-through-files-chunk-by-chunk,https://pandas.pydata.org/docs/user_guide/io.html#iterating-through-files-chunk-by-chunk,pandas.pydata.org,,,,ok,"[10] pandas Development Team. ""IO tools: Chunking"". https://pandas.pydata.org/docs/user_guide/io.html#iterating-through-files-chunk-by-chunk (参照日: 2026-03-21)"
17_performance.md,1223,raw_url,,external,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,github.com,,,,ok,"[11] Frederickson, B. ""py-spy: Sampling profiler for Python programs"". https://github.com/benfred/py-spy (参照日: 2026-07-24)"
18_documentation.md,7,markdown_link,§17 コードのパフォーマンス改善,local,./17_performance.md,chapters/17_performance.md,,yes,,,ok,[§17 コードのパフォーマンス改善](./17_performance.md)までで、コードを書き、テストし、デバッグし、高速化する技術を学んだ。ここからは「共有と公開」のフェーズに入る。最適化した解析パイプラインも、使い方や設計意図が記録されていなければ、半年後の自分にも共同研究者にも伝わらない。本章では、そのドキュメント化の技術を体系的に学ぶ。
18_documentation.md,13,markdown_link,18-1節,local,#18-1-markdownの習得,chapters/18_documentation.md,,yes,18-1-markdownの習得,ok,ok,本章では、まず[18-1節](#18-1-markdownの習得)でMarkdownの書き方とMermaid記法、文芸的プログラミングの思想を学ぶ。次に[18-2節](#18-2-プロジェクトドキュメント)でREADME・CHANGELOG・API自動生成を含むプロジェクトドキュメントの実践を解説する。最後に[18-3節](#18-3-研究ノート)で解析の再現に必要な情報の記録方法を紹介する。
18_documentation.md,13,markdown_link,18-2節,local,#18-2-プロジェクトドキュメント,chapters/18_documentation.md,,yes,18-2-プロジェクトドキュメント,ok,ok,本章では、まず[18-1節](#18-1-markdownの習得)でMarkdownの書き方とMermaid記法、文芸的プログラミングの思想を学ぶ。次に[18-2節](#18-2-プロジェクトドキュメント)でREADME・CHANGELOG・API自動生成を含むプロジェクトドキュメントの実践を解説する。最後に[18-3節](#18-3-研究ノート)で解析の再現に必要な情報の記録方法を紹介する。
18_documentation.md,13,markdown_link,18-3節,local,#18-3-研究ノート,chapters/18_documentation.md,,yes,18-3-研究ノート,ok,ok,本章では、まず[18-1節](#18-1-markdownの習得)でMarkdownの書き方とMermaid記法、文芸的プログラミングの思想を学ぶ。次に[18-2節](#18-2-プロジェクトドキュメント)でREADME・CHANGELOG・API自動生成を含むプロジェクトドキュメントの実践を解説する。最後に[18-3節](#18-3-研究ノート)で解析の再現に必要な情報の記録方法を紹介する。
18_documentation.md,58,markdown_link,1,external,https://github.github.com/gfm/,https://github.github.com/gfm/,github.github.com,,,,ok,GitHubはMarkdownの標準仕様に加え、GitHub Flavored Markdown（GFM）と呼ばれる拡張記法をサポートしている[1](https://github.github.com/gfm/)。
18_documentation.md,90,markdown_link,2,external,https://mermaid.js.org/,https://mermaid.js.org/,mermaid.js.org,,,,ok,Mermaid[2](https://mermaid.js.org/)は、テキストベースの記法から図を生成するツールである。GitHubではMarkdownファイル内の `mermaid` コードブロックが自動的に図としてレンダリングされる。フローチャート、シーケンス図、ガントチャートなどを、画像ファイルを作成せずにコードとして管理できるため、バージョン管理との相性が良い。
18_documentation.md,107,image,Mermaidフローチャートのレンダリング結果: Markdownのテキストから図が自動生成される,local,../figures/ch18_mermaid_rendered.png,figures/ch18_mermaid_rendered.png,,yes,,,ok,![Mermaidフローチャートのレンダリング結果: Markdownのテキストから図が自動生成される](../figures/ch18_mermaid_rendered.png)
18_documentation.md,163,markdown_link,§14 解析パイプラインの自動化,local,./14_workflow.md,chapters/14_workflow.md,,yes,,,ok,> このようなパイプライン図は、[§14 解析パイプラインの自動化](./14_workflow.md)で作成するSnakemakeワークフローのルール依存関係と対応させると、コードとドキュメントの一貫性を保ちやすい。エージェントにSnakefileを渡して「このワークフローのMermaid図を生成して」と指示すれば、自動的にフローチャートを作成できる。
18_documentation.md,191,markdown_link,3,external,https://doi.org/10.1093/comjnl/27.2.97,https://doi.org/10.1093/comjnl/27.2.97,doi.org,,,,ok,**文芸的プログラミング**（Literate Programming）は、Donald Knuthが1984年に提唱したプログラミングのパラダイムである[3](https://doi.org/10.1093/comjnl/27.2.97)。従来の「コンピュータが実行するコードの中にコメントとしてドキュメントを埋め込む」アプローチを逆転させ、「人間が読むドキュメントの中にコードを埋め込む」という発想である。
18_documentation.md,201,markdown_link,§10 パターン7,local,./10_deliverables.md#パターン7-jupyter-notebook解析レポート,chapters/10_deliverables.md,,yes,パターン7-jupyter-notebook解析レポート,ok,ok,[§10 パターン7](./10_deliverables.md#パターン7-jupyter-notebook解析レポート)で学んだ「ロジックは `.py` に抽出し、Notebookは呼ぶ側にとどめる」という原則は、文芸的プログラミングの理想と実務上の制約を踏まえた実践的妥協である。
18_documentation.md,205,markdown_link,§8 テスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,- **テストの困難さ**: Notebook内の関数にユニットテストを適用しにくい（[§8 テスト技法](./08_testing.md)参照）
18_documentation.md,209,markdown_link,§10,local,./10_deliverables.md#パターン7-jupyter-notebook解析レポート,chapters/10_deliverables.md,,yes,パターン7-jupyter-notebook解析レポート,ok,ok,これらの限界を認識したうえで、「文書としての読みやすさ」と「コードとしての保守性」のバランスを取るのが、[§10](./10_deliverables.md#パターン7-jupyter-notebook解析レポート)のロジック分離原則である。
18_documentation.md,211,markdown_link,4,external,https://quarto.org/,https://quarto.org/,quarto.org,,,,ok,**Quarto**[4](https://quarto.org/)は、この問題に対するもう一つの解答である。`.qmd` ファイルはプレーンテキストベースのMarkdownであるため、Gitでの差分表示が容易になる。Python、R、Juliaのコードブロックを含めることができ、`quarto render` コマンドでHTML、PDF、Wordなどのドキュメントにレンダリングする。
18_documentation.md,235,markdown_link,13,external,https://doi.org/10.1371/journal.pcbi.1005510,https://doi.org/10.1371/journal.pcbi.1005510,doi.org,,,,ok,コードが正しく動作するだけでは、他の人（あるいは3ヶ月後の自分自身）がそのプロジェクトを利用・保守することはできない。プロジェクトに必要な文脈——何のためのツールか、どうインストールするか、どう使うか——をドキュメントとして整備することが不可欠である。科学計算プロジェクトで最低限そろえるべきドキュメントやデータ記録の作法は、Wilson らが「Good Enough Practices in Scientific Computing」として整理している[13](https://doi.org/10.1371/journal.pcbi.1005510)。
18_documentation.md,241,markdown_link,§7-2 GitHubの活用,local,./07_git.md#7-2-githubの活用,chapters/07_git.md,,yes,7-2-githubの活用,ok,ok,[§7-2 GitHubの活用](./07_git.md#7-2-githubの活用)では、READMEの最低限4項目（何をするか、インストール方法、簡単な使用例、ライセンス）を紹介した。ここではより詳細な構成を解説する。
18_documentation.md,299,markdown_link,§15-5 論文投稿時の再現性パッケージング,local,./15_container.md#15-5-論文投稿時の再現性パッケージング,chapters/15_container.md,,yes,15-5-論文投稿時の再現性パッケージング,ok,ok,論文に伴ってコードを公開する場合、READMEには研究の再現に必要な追加情報を含める。[§15-5 論文投稿時の再現性パッケージング](./15_container.md#15-5-論文投稿時の再現性パッケージング)ではDocker前提の再現性パッケージを解説したが、ここでは汎用的な公開リポジトリ向けのREADME構成を示す。
18_documentation.md,338,markdown_link,§7-2,local,./07_git.md#7-2-githubの活用,chapters/07_git.md,,yes,7-2-githubの活用,ok,ok,引用方法には、[§7-2](./07_git.md#7-2-githubの活用)で紹介したCITATION.cffへのリンクを含めるのが望ましい。
18_documentation.md,340,markdown_link,付録C 論文投稿前チェックリスト,local,./appendix_c_checklist.md,chapters/appendix_c_checklist.md,,yes,,,ok,> → 投稿前の最終確認は[付録C 論文投稿前チェックリスト](./appendix_c_checklist.md)を参照
18_documentation.md,344,markdown_link,§7-4 セマンティックバージョニング,local,./07_git.md#7-4-セマンティックバージョニング,chapters/07_git.md,,yes,7-4-セマンティックバージョニング,ok,ok,CHANGELOG.md は、プロジェクトの変更履歴を時系列で記録するファイルである。[§7-4 セマンティックバージョニング](./07_git.md#7-4-セマンティックバージョニング)で紹介したKeep a Changelog[5](https://keepachangelog.com/)の形式に従う。
18_documentation.md,344,markdown_link,5,external,https://keepachangelog.com/,https://keepachangelog.com/,keepachangelog.com,,,,ok,CHANGELOG.md は、プロジェクトの変更履歴を時系列で記録するファイルである。[§7-4 セマンティックバージョニング](./07_git.md#7-4-セマンティックバージョニング)で紹介したKeep a Changelog[5](https://keepachangelog.com/)の形式に従う。
18_documentation.md,354,markdown_link,§8-3 コード品質ツール,local,./08_testing.md#8-3-コード品質ツール,chapters/08_testing.md,,yes,8-3-コード品質ツール,ok,ok,[§8-3 コード品質ツール](./08_testing.md#8-3-コード品質ツール)で学んだNumPy style docstringは、人間がソースコードを読む際の助けとなるだけでなく、API リファレンスドキュメントを自動生成するための元データにもなる。[§11-1 コマンドラインインターフェースの作法](./11_cli.md#11-1-コマンドラインインターフェースの作法)で触れたように、CLIツールでは docstring が `--help` の説明文にも使われる。
18_documentation.md,354,markdown_link,§11-1 コマンドラインインターフェースの作法,local,./11_cli.md#11-1-コマンドラインインターフェースの作法,chapters/11_cli.md,,yes,11-1-コマンドラインインターフェースの作法,ok,ok,[§8-3 コード品質ツール](./08_testing.md#8-3-コード品質ツール)で学んだNumPy style docstringは、人間がソースコードを読む際の助けとなるだけでなく、API リファレンスドキュメントを自動生成するための元データにもなる。[§11-1 コマンドラインインターフェースの作法](./11_cli.md#11-1-コマンドラインインターフェースの作法)で触れたように、CLIツールでは docstring が `--help` の説明文にも使われる。
18_documentation.md,360,markdown_link,6,external,https://www.mkdocs.org/,https://www.mkdocs.org/,www.mkdocs.org,,,,ok,MkDocs[6](https://www.mkdocs.org/) は、Markdownファイルからスタティックサイトを生成するツールである。スタティックサイトとは、あらかじめ生成した HTML / CSS / JavaScript をそのまま配信するサイトであり、アクセスのたびにサーバ側でページを組み立てる動的Webアプリとは対照的である。ドキュメント用途では、更新時にまとめて生成できれば十分なことが多く、Git で管理しやすく、GitHub Pages などにもそのまま配置しやすい。mkdocstrings[7](https://mkdocstrings.github.io/) プラグインを組み合わせることで、Pythonソースコードのdocstringを自動的に取り込んだAPIリファレンスを生成できる。
18_documentation.md,360,markdown_link,7,external,https://mkdocstrings.github.io/,https://mkdocstrings.github.io/,mkdocstrings.github.io,,,,ok,MkDocs[6](https://www.mkdocs.org/) は、Markdownファイルからスタティックサイトを生成するツールである。スタティックサイトとは、あらかじめ生成した HTML / CSS / JavaScript をそのまま配信するサイトであり、アクセスのたびにサーバ側でページを組み立てる動的Webアプリとは対照的である。ドキュメント用途では、更新時にまとめて生成できれば十分なことが多く、Git で管理しやすく、GitHub Pages などにもそのまま配置しやすい。mkdocstrings[7](https://mkdocstrings.github.io/) プラグインを組み合わせることで、Pythonソースコードのdocstringを自動的に取り込んだAPIリファレンスを生成できる。
18_documentation.md,392,markdown_link,mkdocs.yml,local,../scripts/ch18/mkdocs_example/mkdocs.yml,scripts/ch18/mkdocs_example/mkdocs.yml,,yes,,,ok,`nav` はサイトのページ構成を定義する。`paths: [src]` は設定ファイルを基準とした探索先、`docstring_style: numpy` はdocstringの解析形式である。動作する最小構成は、[mkdocs.yml](../scripts/ch18/mkdocs_example/mkdocs.yml)、[APIページ](../scripts/ch18/mkdocs_example/docs/api.md)、[APIの実装](../scripts/ch18/mkdocs_example/src/my_tool/core.py)に配置している。
18_documentation.md,392,markdown_link,APIページ,local,../scripts/ch18/mkdocs_example/docs/api.md,scripts/ch18/mkdocs_example/docs/api.md,,yes,,,ok,`nav` はサイトのページ構成を定義する。`paths: [src]` は設定ファイルを基準とした探索先、`docstring_style: numpy` はdocstringの解析形式である。動作する最小構成は、[mkdocs.yml](../scripts/ch18/mkdocs_example/mkdocs.yml)、[APIページ](../scripts/ch18/mkdocs_example/docs/api.md)、[APIの実装](../scripts/ch18/mkdocs_example/src/my_tool/core.py)に配置している。
18_documentation.md,392,markdown_link,APIの実装,local,../scripts/ch18/mkdocs_example/src/my_tool/core.py,scripts/ch18/mkdocs_example/src/my_tool/core.py,,yes,,,ok,`nav` はサイトのページ構成を定義する。`paths: [src]` は設定ファイルを基準とした探索先、`docstring_style: numpy` はdocstringの解析形式である。動作する最小構成は、[mkdocs.yml](../scripts/ch18/mkdocs_example/mkdocs.yml)、[APIページ](../scripts/ch18/mkdocs_example/docs/api.md)、[APIの実装](../scripts/ch18/mkdocs_example/src/my_tool/core.py)に配置している。
18_documentation.md,410,markdown_link,8,external,https://www.sphinx-doc.org/,https://www.sphinx-doc.org/,www.sphinx-doc.org,,,,ok,Sphinx[8](https://www.sphinx-doc.org/)は、Pythonの公式ドキュメントにも使われている歴史あるドキュメント生成ツールである。高い拡張性とreStructuredTextベースの記法が特徴で、大規模プロジェクトに適している。ただし設定の学習コストが高いため、小〜中規模のバイオインフォマティクスプロジェクトでは MkDocs を推奨する。
18_documentation.md,443,markdown_link,9,external,https://doi.org/10.1145/3287560.3287596,https://doi.org/10.1145/3287560.3287596,doi.org,,,,ok,> 機械学習モデルを公開する際は、READMEに加えて**Model Card**の作成が推奨されている。Model Cardは、Mitchell et al. (2019)[9](https://doi.org/10.1145/3287560.3287596)が提唱したフレームワークで、モデルの以下の情報を体系的に記録する。
18_documentation.md,496,markdown_link,§15 コンテナによるソフトウェア環境の再現,local,./15_container.md,chapters/15_container.md,,yes,,,ok,ツールバージョンの記録は、[§15 コンテナによるソフトウェア環境の再現](./15_container.md)の `conda list --export` や `pip freeze` と組み合わせると、完全な依存関係のスナップショットが得られる。
18_documentation.md,500,markdown_link,§10 パターン7,local,./10_deliverables.md#パターン7-jupyter-notebook解析レポート,chapters/10_deliverables.md,,yes,パターン7-jupyter-notebook解析レポート,ok,ok,Jupyter Notebookは、[§10 パターン7](./10_deliverables.md#パターン7-jupyter-notebook解析レポート)で「解析レポート」として位置づけた成果物形式である。研究ノートとしての観点からも評価してみよう。Notebookを研究で運用する際のベストプラクティスは、Rule らが「Ten Simple Rules for Writing and Sharing Computational Analyses in Jupyter Notebooks」として10のルールにまとめている[12](https://doi.org/10.1371/journal.pcbi.1007007)。
18_documentation.md,500,markdown_link,12,external,https://doi.org/10.1371/journal.pcbi.1007007,https://doi.org/10.1371/journal.pcbi.1007007,doi.org,,,,ok,Jupyter Notebookは、[§10 パターン7](./10_deliverables.md#パターン7-jupyter-notebook解析レポート)で「解析レポート」として位置づけた成果物形式である。研究ノートとしての観点からも評価してみよう。Notebookを研究で運用する際のベストプラクティスは、Rule らが「Ten Simple Rules for Writing and Sharing Computational Analyses in Jupyter Notebooks」として10のルールにまとめている[12](https://doi.org/10.1371/journal.pcbi.1007007)。
18_documentation.md,514,markdown_link,10,external,https://github.com/kynan/nbstripout,https://github.com/kynan/nbstripout,github.com,,,,ok,差分の可読性に対しては、**nbstripout**[10](https://github.com/kynan/nbstripout)が有効である。nbstripoutはGitのフィルタとして動作し、コミット時にNotebookのセル出力（実行結果、画像）を自動的に除去する。これにより、差分がコードとMarkdownテキストのみになる。
18_documentation.md,523,markdown_link,§16 スパコン・クラスタでの大規模計算,local,./16_hpc.md,chapters/16_hpc.md,,yes,,,ok,設定後は、`git add` で `.ipynb` ファイルをステージングするたびに、出力が自動的に除去された状態でコミットされる。なお、[§16 スパコン・クラスタでの大規模計算](./16_hpc.md)で紹介したリモートサーバ上でのJupyter利用でも、ローカルにnbstripoutを設定しておけば、出力なしのクリーンなNotebookがバージョン管理される。
18_documentation.md,531,markdown_link,18-1節,local,#18-1-markdownの習得,chapters/18_documentation.md,,yes,18-1-markdownの習得,ok,ok,[18-1節](#18-1-markdownの習得)で紹介したQuarto[4](https://quarto.org/)は、`.qmd` ファイル（プレーンテキストのMarkdown）にコードブロックを含める形式である。`.ipynb` と異なりJSON構造を持たないため、`git diff` で差分が明瞭に表示される。
18_documentation.md,531,markdown_link,4,external,https://quarto.org/,https://quarto.org/,quarto.org,,,,ok,[18-1節](#18-1-markdownの習得)で紹介したQuarto[4](https://quarto.org/)は、`.qmd` ファイル（プレーンテキストのMarkdown）にコードブロックを含める形式である。`.ipynb` と異なりJSON構造を持たないため、`git diff` で差分が明瞭に表示される。
18_documentation.md,578,markdown_link,11,external,https://doi.org/10.1038/ng1201-365,https://doi.org/10.1038/ng1201-365,doi.org,,,,ok,> **MIAME**（Minimum Information About a Microarray Experiment）[11](https://doi.org/10.1038/ng1201-365)は、マイクロアレイ実験の結果を公開する際に最低限記載すべき情報を定めた基準である。実験デザイン、サンプル情報、プロトコル、測定パラメータ、正規化手法を含む。GEOへのデータ登録時に準拠が求められる。
18_documentation.md,614,markdown_link,§19 公共データベースとAPI,local,./19_database_api.md,chapters/19_database_api.md,,yes,,,ok,ドキュメントにはデータの出典を明記することが重要であると繰り返し述べた。次章の[§19 公共データベースとAPI](./19_database_api.md)では、その出典元である公開データベースの利用と、API経由のデータ取得を学ぶ。
18_documentation.md,674,raw_url,,external,https://docs.divio.com/documentation-system/,https://docs.divio.com/documentation-system/,docs.divio.com,,,,ok,"- **Divio. ""The Documentation System"".** https://docs.divio.com/documentation-system/ — ドキュメントを4種類（チュートリアル・ハウツーガイド・リファレンス・説明）に分類する実践的フレームワーク。「何をどこに書くべきか」の判断基準が明確になる。"
18_documentation.md,678,raw_url,,external,https://doi.org/10.1371/journal.pcbi.1005510,https://doi.org/10.1371/journal.pcbi.1005510,doi.org,,,,ok,"- **Wilson, G. et al. ""Good Enough Practices in Scientific Computing"". *PLOS Computational Biology*, 13(6), e1005510, 2017.** https://doi.org/10.1371/journal.pcbi.1005510 — READMEの書き方、データドキュメントの作法を含む「十分な」ドキュメント実践を提唱した論文。"
18_documentation.md,679,raw_url,,external,https://doi.org/10.1371/journal.pcbi.1007007,https://doi.org/10.1371/journal.pcbi.1007007,doi.org,,,,ok,"- **Rule, A. et al. ""Ten Simple Rules for Writing and Sharing Computational Analyses in Jupyter Notebooks"". *PLOS Computational Biology*, 15(7), e1007007, 2019.** https://doi.org/10.1371/journal.pcbi.1007007 — ノートブック形式のドキュメントのベストプラクティスを10のルールで整理。"
18_documentation.md,683,raw_url,,external,https://quarto.org/docs/get-started/,https://quarto.org/docs/get-started/,quarto.org,,,,ok,- **Quarto Documentation.** https://quarto.org/docs/get-started/ — 科学論文・ウェブサイト・書籍の作成まで対応するドキュメント生成ツールの公式ドキュメント。
18_documentation.md,689,raw_url,,external,https://github.github.com/gfm/,https://github.github.com/gfm/,github.github.com,,,,ok,"[1] GitHub. ""GitHub Flavored Markdown Spec"". https://github.github.com/gfm/ (参照日: 2026-03-21)"
18_documentation.md,691,raw_url,,external,https://mermaid.js.org/,https://mermaid.js.org/,mermaid.js.org,,,,ok,"[2] Mermaid. ""Mermaid — Diagramming and charting tool"". https://mermaid.js.org/ (参照日: 2026-03-21)"
18_documentation.md,693,raw_url,,external,https://doi.org/10.1093/comjnl/27.2.97,https://doi.org/10.1093/comjnl/27.2.97,doi.org,,,,ok,"[3] Knuth, D. E. ""Literate Programming"". *The Computer Journal*, 27(2), 97-111, 1984. https://doi.org/10.1093/comjnl/27.2.97"
18_documentation.md,695,raw_url,,external,https://quarto.org/,https://quarto.org/,quarto.org,,,,ok,"[4] Quarto. ""Quarto — An open-source scientific and technical publishing system"". https://quarto.org/ (参照日: 2026-03-21)"
18_documentation.md,697,raw_url,,external,https://keepachangelog.com/,https://keepachangelog.com/,keepachangelog.com,,,,ok,"[5] Keep a Changelog. ""Keep a Changelog"". https://keepachangelog.com/ (参照日: 2026-03-21)"
18_documentation.md,699,raw_url,,external,https://www.mkdocs.org/,https://www.mkdocs.org/,www.mkdocs.org,,,,ok,"[6] MkDocs. ""MkDocs — Project documentation with Markdown"". https://www.mkdocs.org/ (参照日: 2026-03-21)"
18_documentation.md,701,raw_url,,external,https://mkdocstrings.github.io/,https://mkdocstrings.github.io/,mkdocstrings.github.io,,,,ok,"[7] mkdocstrings. ""mkdocstrings — Automatic documentation from sources, for MkDocs"". https://mkdocstrings.github.io/ (参照日: 2026-03-21)"
18_documentation.md,703,raw_url,,external,https://www.sphinx-doc.org/,https://www.sphinx-doc.org/,www.sphinx-doc.org,,,,ok,"[8] Sphinx. ""Sphinx — Python Documentation Generator"". https://www.sphinx-doc.org/ (参照日: 2026-03-21)"
18_documentation.md,705,raw_url,,external,https://doi.org/10.1145/3287560.3287596,https://doi.org/10.1145/3287560.3287596,doi.org,,,,ok,"[9] Mitchell, M. et al. ""Model Cards for Model Reporting"". *Proceedings of the Conference on Fairness, Accountability, and Transparency (FAT\* '19)*, 220-229, 2019. https://doi.org/10.1145/3287560.3287596"
18_documentation.md,707,raw_url,,external,https://github.com/kynan/nbstripout,https://github.com/kynan/nbstripout,github.com,,,,ok,"[10] nbstripout. ""nbstripout — strip output from Jupyter and IPython notebooks"". https://github.com/kynan/nbstripout (参照日: 2026-03-21)"
18_documentation.md,709,raw_url,,external,https://doi.org/10.1038/ng1201-365,https://doi.org/10.1038/ng1201-365,doi.org,,,,ok,"[11] Brazma, A. et al. ""Minimum information about a microarray experiment (MIAME) — toward standards for microarray data"". *Nature Genetics*, 29(4), 365-371, 2001. https://doi.org/10.1038/ng1201-365"
18_documentation.md,711,raw_url,,external,https://doi.org/10.1371/journal.pcbi.1007007,https://doi.org/10.1371/journal.pcbi.1007007,doi.org,,,,ok,"[12] Rule, A. et al. ""Ten Simple Rules for Writing and Sharing Computational Analyses in Jupyter Notebooks"". *PLOS Computational Biology*, 15(7), e1007007, 2019. https://doi.org/10.1371/journal.pcbi.1007007"
18_documentation.md,713,raw_url,,external,https://doi.org/10.1371/journal.pcbi.1005510,https://doi.org/10.1371/journal.pcbi.1005510,doi.org,,,,ok,"[13] Wilson, G. et al. ""Good Enough Practices in Scientific Computing"". *PLOS Computational Biology*, 13(6), e1005510, 2017. https://doi.org/10.1371/journal.pcbi.1005510"
19_database_api.md,7,markdown_link,統合TV,external,https://togotv.dbcls.jp/,https://togotv.dbcls.jp/,togotv.dbcls.jp,,,,ok,> **この章の前提知識**: 公共データベース（NCBI、UniProt等）をWebブラウザで使ったことがあること。不安な場合は [統合TV](https://togotv.dbcls.jp/) や坊農秀雅『生命科学データベース・ウェブツール』を参照。
19_database_api.md,9,markdown_link,§18 コードのドキュメント化,local,./18_documentation.md,chapters/18_documentation.md,,yes,,,ok,バイオインフォマティクスはデータベース駆動の学問である。ゲノム配列、タンパク質構造、遺伝子発現量——解析に使うデータのほとんどは公開データベースから取得する。エージェントとの協働においても、データベースへのアクセスは最も頻繁に発生する操作の一つである。前章までに学んできた設計・テスト・最適化・ドキュメント化の技術（[§18 コードのドキュメント化](./18_documentation.md)など）は、データベースから取得したデータに対して適用するものである。
19_database_api.md,13,markdown_link,19-1節,local,#19-1-データベースの基礎知識--エージェントと同じ言語で話すために,chapters/19_database_api.md,,yes,19-1-データベースの基礎知識--エージェントと同じ言語で話すために,ok,ok,本章では、まず[19-1節](#19-1-データベースの基礎知識--エージェントと同じ言語で話すために)でDB種類・フラットファイル・クエリ言語・オントロジーの基礎語彙を整理する。次に[19-2節](#19-2-バイオインフォマティクスの主要データベース)で生命科学分野の主要データベースとID体系を概観する。[19-3節](#19-3-apiによるデータ取得)ではAPIを用いたプログラムからのデータ取得を実践し、最後に[19-4節](#19-4-データのダウンロードとローカル管理)で大規模データのダウンロードとローカル管理の手法——クラウドストレージ（S3/GCS）からの直接取得を含む——を学ぶ。
19_database_api.md,13,markdown_link,19-2節,local,#19-2-バイオインフォマティクスの主要データベース,chapters/19_database_api.md,,yes,19-2-バイオインフォマティクスの主要データベース,ok,ok,本章では、まず[19-1節](#19-1-データベースの基礎知識--エージェントと同じ言語で話すために)でDB種類・フラットファイル・クエリ言語・オントロジーの基礎語彙を整理する。次に[19-2節](#19-2-バイオインフォマティクスの主要データベース)で生命科学分野の主要データベースとID体系を概観する。[19-3節](#19-3-apiによるデータ取得)ではAPIを用いたプログラムからのデータ取得を実践し、最後に[19-4節](#19-4-データのダウンロードとローカル管理)で大規模データのダウンロードとローカル管理の手法——クラウドストレージ（S3/GCS）からの直接取得を含む——を学ぶ。
19_database_api.md,13,markdown_link,19-3節,local,#19-3-apiによるデータ取得,chapters/19_database_api.md,,yes,19-3-apiによるデータ取得,ok,ok,本章では、まず[19-1節](#19-1-データベースの基礎知識--エージェントと同じ言語で話すために)でDB種類・フラットファイル・クエリ言語・オントロジーの基礎語彙を整理する。次に[19-2節](#19-2-バイオインフォマティクスの主要データベース)で生命科学分野の主要データベースとID体系を概観する。[19-3節](#19-3-apiによるデータ取得)ではAPIを用いたプログラムからのデータ取得を実践し、最後に[19-4節](#19-4-データのダウンロードとローカル管理)で大規模データのダウンロードとローカル管理の手法——クラウドストレージ（S3/GCS）からの直接取得を含む——を学ぶ。
19_database_api.md,13,markdown_link,19-4節,local,#19-4-データのダウンロードとローカル管理,chapters/19_database_api.md,,yes,19-4-データのダウンロードとローカル管理,ok,ok,本章では、まず[19-1節](#19-1-データベースの基礎知識--エージェントと同じ言語で話すために)でDB種類・フラットファイル・クエリ言語・オントロジーの基礎語彙を整理する。次に[19-2節](#19-2-バイオインフォマティクスの主要データベース)で生命科学分野の主要データベースとID体系を概観する。[19-3節](#19-3-apiによるデータ取得)ではAPIを用いたプログラムからのデータ取得を実践し、最後に[19-4節](#19-4-データのダウンロードとローカル管理)で大規模データのダウンロードとローカル管理の手法——クラウドストレージ（S3/GCS）からの直接取得を含む——を学ぶ。
19_database_api.md,40,markdown_link,19-4節,local,#19-4-データのダウンロードとローカル管理,chapters/19_database_api.md,,yes,19-4-データのダウンロードとローカル管理,ok,ok,主要なRDB製品として、PostgreSQL、MySQL、SQLiteがある。SQLiteはサーバ不要でファイル1つに格納されるため、個人の解析プロジェクトでメタデータを管理するのに適している（[19-4節](#19-4-データのダウンロードとローカル管理)で実践する）。
19_database_api.md,98,markdown_link,7,external,https://pubmed.ncbi.nlm.nih.gov/36408920/,https://pubmed.ncbi.nlm.nih.gov/36408920/,pubmed.ncbi.nlm.nih.gov,,,,ok,各層は下位の層を基盤として利用する——RDFがデータ構造を提供し、RDFS/OWLがその上に語彙の意味を定義し、SPARQLがRDFデータに対してクエリを実行する。バイオインフォマティクスでは、UniProt[7](https://pubmed.ncbi.nlm.nih.gov/36408920/)がRDF形式でタンパク質データを公開しSPARQLエンドポイントを提供するなど、この技術スタックを活用したデータ公開が進んでいる。
19_database_api.md,118,markdown_link,コラム,local,./19_database_api.md#column-ch19-01,chapters/19_database_api.md,,yes,column-ch19-01,ok,ok,代表的な生命科学オントロジーであるGene Ontology（GO）は、1998年にOBO（Open Biomedical Ontologies）形式で作成された[4]（詳細は[コラム](./19_database_api.md#column-ch19-01)参照）。OBOはテキストベースの独自形式であり、W3CのRDF/OWLとは独立に発展したものである。現在、GOはOBO形式（主要な管理・キュレーション用フォーマット）とOWL形式（セマンティックWebとの相互運用用）の両方で公開されている。エンリッチメント解析でよく使われるgoatoolsやclusterProfilerは、OBO形式のGOデータを直接扱う。
19_database_api.md,167,markdown_link,19-3節,local,#19-3-apiによるデータ取得,chapters/19_database_api.md,,yes,19-3-apiによるデータ取得,ok,ok,実際の解析ではこの2つを組み合わせて使うことが多い。たとえば、ヒトゲノムリファレンス配列はFTPサイトからダウンロードし、特定の遺伝子のアノテーション情報はAPIで検索する、という使い分けである。[19-3節](#19-3-apiによるデータ取得)でAPI方式を、[19-4節](#19-4-データのダウンロードとローカル管理)でダウンロード方式をそれぞれ詳しく扱う。
